,번호,캠퍼스,제목,글쓴이,날짜,조회수,링크
8625,1770,서울,한의과대학 부서계약직 채용 공고,한의과대학,2014-12-22,400,https://www.khu.ac.kr/kor/notice/detail.do?seq=102447&page=863&category=GENERAL
8626,1769,국제,2014학년도 '나의 학습 Know-how' 공모전 안...,교수학습지원센터(국제),2014-12-19,930,https://www.khu.ac.kr/kor/notice/detail.do?seq=102444&page=863&category=GENERAL
8627,1768,서울,동계방학기간 행복기숙사 입사신청 안내,행복기숙사(서울),2014-12-19,1236,https://www.khu.ac.kr/kor/notice/detail.do?seq=102443&page=863&category=GENERAL
8628,1767,공통,[추천채용] (주)카닥 인턴 추천채용,미래인재센터(서울),2014-12-19,801,https://www.khu.ac.kr/kor/notice/detail.do?seq=102442&page=863&category=GENERAL
8629,1766,공통,[추천채용] 한국능률협회컨설팅 교육사업 본부 인턴십 추...,미래인재센터(서울),2014-12-19,569,https://www.khu.ac.kr/kor/notice/detail.do?seq=102441&page=863&category=GENERAL
8630,1765,공통,(재공고)정보지원처 학사조교 및 연구조교 모집,정보처,2014-12-19,623,https://www.khu.ac.kr/kor/notice/detail.do?seq=102440&page=864&category=GENERAL
8631,1764,공통,[추천채용] 영흥철강(주) 기획재무관리팀 신입 추천채용,미래인재센터(서울),2014-12-19,349,https://www.khu.ac.kr/kor/notice/detail.do?seq=102439&page=864&category=GENERAL
8632,1763,공통,[추천채용] 경보제약,미래인재센터(국제),2014-12-19,342,https://www.khu.ac.kr/kor/notice/detail.do?seq=102437&page=864&category=GENERAL
8633,1762,국제,체성분 검사를 진행하고 있습니다.,건강센터(국제),2014-12-19,249,https://www.khu.ac.kr/kor/notice/detail.do?seq=102436&page=864&category=GENERAL
8634,1761,국제,[공학교육혁신센터] 국가근로장학생 모집,공학교육혁신센터,2014-12-19,557,https://www.khu.ac.kr/kor/notice/detail.do?seq=102435&page=864&category=GENERAL
8635,1760,공통,예술디자인대학 의류디자인학과 연구조교 모집,예술디자인대학,2014-12-19,347,https://www.khu.ac.kr/kor/notice/detail.do?seq=102433&page=864&category=GENERAL
8636,1759,서울,[사회교육원]겨울방학 한자특강 안내!,글로벌미래교육원,2014-12-18,292,https://www.khu.ac.kr/kor/notice/detail.do?seq=102432&page=864&category=GENERAL
8637,1758,국제,[국제] 일반대학원 국가근로장학생 모집,일반대학원(국제),2014-12-18,539,https://www.khu.ac.kr/kor/notice/detail.do?seq=102431&page=864&category=GENERAL
8638,1757,서울,[학생생활연구소]2014년 겨울방학 특별 심층심리검사 ...,심리상담연구소(서울),2014-12-18,416,https://www.khu.ac.kr/kor/notice/detail.do?seq=102429&page=864&category=GENERAL
8639,1756,서울,<안내>생활협동조합 동계방중 매장 운영시간,소비자생활협동조합,2014-12-17,315,https://www.khu.ac.kr/kor/notice/detail.do?seq=102427&page=864&category=GENERAL
8640,1755,국제,교육대학원(국제)행정실 연구조교 모집 공고,교육대학원(국제),2014-12-17,475,https://www.khu.ac.kr/kor/notice/detail.do?seq=102426&page=865&category=GENERAL
8641,1754,국제,[추천채용] (주)디어포스,미래인재센터(국제),2014-12-17,477,https://www.khu.ac.kr/kor/notice/detail.do?seq=102425&page=865&category=GENERAL
8642,1753,서울,출판문화원 조교 모집,출판문화원,2014-12-17,639,https://www.khu.ac.kr/kor/notice/detail.do?seq=102424&page=865&category=GENERAL
8643,1752,서울,[사회교육원] 논문완성을 위한 통계아카데미 2014년 ...,글로벌미래교육원,2014-12-17,319,https://www.khu.ac.kr/kor/notice/detail.do?seq=102423&page=865&category=GENERAL
8644,1751,서울,교육사업추진단 사업추진팀 계약직 채용공고,교육사업추진단,2014-12-17,348,https://www.khu.ac.kr/kor/notice/detail.do?seq=102422&page=865&category=GENERAL
8645,1750,공통,[추천채용] 고려해운 2014년 동계 재학생 인턴 추천...,미래인재센터(서울),2014-12-17,692,https://www.khu.ac.kr/kor/notice/detail.do?seq=102421&page=865&category=GENERAL
8646,1749,국제,중앙도서관 연구조교 모집,중앙도서관(국제),2014-12-17,587,https://www.khu.ac.kr/kor/notice/detail.do?seq=102420&page=865&category=GENERAL
8647,1748,공통,[추천채용]2015년 지역인재 7급 견습직원 추천선발,미래인재센터(서울),2014-12-16,1039,https://www.khu.ac.kr/kor/notice/detail.do?seq=102419&page=865&category=GENERAL
8648,1747,공통,2014 동계 이스탄불 프로젝트 시행 안내,후마니타스 칼리지,2014-12-16,1403,https://www.khu.ac.kr/kor/notice/detail.do?seq=102415&page=865&category=GENERAL
8649,1746,국제,2015년도 동계 대학생을 위한 외교부 워크숍 안내,학생지원처 학생지원과(국제),2014-12-16,655,https://www.khu.ac.kr/kor/notice/detail.do?seq=102413&page=865&category=GENERAL
8650,1745,공통,[모집] (1/7~9) 삼성그룹 직무적성검사 집중교육,미래인재센터(서울),2014-12-16,513,https://www.khu.ac.kr/kor/notice/detail.do?seq=102412&page=866&category=GENERAL
8651,1744,국제,예술디자인대학 디지털콘텐츠학과 연구조교 모집,예술디자인대학,2014-12-16,335,https://www.khu.ac.kr/kor/notice/detail.do?seq=102411&page=866&category=GENERAL
8652,1743,국제,[국제교류처] 연구조교 모집,국제교류처(국제),2014-12-16,298,https://www.khu.ac.kr/kor/notice/detail.do?seq=102410&page=866&category=GENERAL
8653,1742,서울,2015년 동계 대학생을 위한 외교부 외크숍 신청접수(...,학생지원센터 학생지원팀(서울),2014-12-16,517,https://www.khu.ac.kr/kor/notice/detail.do?seq=102409&page=866&category=GENERAL
8654,1741,서울,2015학년도 전기 공공대학원 석사과정(야간) 신(편)...,공공대학원,2014-12-15,251,https://www.khu.ac.kr/kor/notice/detail.do?seq=102407&page=866&category=GENERAL
8655,1740,서울,[국제교육원] 겨울학기 외국어강좌 접수 중!,국제교육원,2014-12-15,375,https://www.khu.ac.kr/kor/notice/detail.do?seq=102406&page=866&category=GENERAL
8656,1739,서울,"'15년 학군사관 56, 57기 모집 안내",학군단(서울),2014-12-15,194,https://www.khu.ac.kr/kor/notice/detail.do?seq=102405&page=866&category=GENERAL
8657,1738,국제,[국제]일반대학원 단과대 학생회장 모집,대학원총학생회(국제),2014-12-15,226,https://www.khu.ac.kr/kor/notice/detail.do?seq=102403&page=866&category=GENERAL
8658,1737,국제,[국제] 일반대학원 총학생회 간부 모집,대학원총학생회(국제),2014-12-15,204,https://www.khu.ac.kr/kor/notice/detail.do?seq=102402&page=866&category=GENERAL
8659,1736,공통,[추천채용] 레드캡투어 2014년 하반기 신입사원 추천...,미래인재센터(서울),2014-12-15,486,https://www.khu.ac.kr/kor/notice/detail.do?seq=102399&page=866&category=GENERAL
8660,1735,공통,[추천채용] (주)채선당 2015년 상반기 대졸 신입 ...,미래인재센터(서울),2014-12-15,460,https://www.khu.ac.kr/kor/notice/detail.do?seq=102398&page=867&category=GENERAL
8661,1734,국제,[마감] 산학협력단 근로학생 모집,연구처(국제),2014-12-15,489,https://www.khu.ac.kr/kor/notice/detail.do?seq=102396&page=867&category=GENERAL
8662,1733,국제,[국제C] 일반대학원 행정실 조교 모집,일반대학원(국제),2014-12-15,307,https://www.khu.ac.kr/kor/notice/detail.do?seq=102395&page=867&category=GENERAL
8663,1732,공통,[국제교육원] 사우디아라비아 장학생 한국어 도우미 모집...,국제교육원,2014-12-15,264,https://www.khu.ac.kr/kor/notice/detail.do?seq=102394&page=867&category=GENERAL
8664,1731,공통,[국제교육원] 겨울 정규 한국어 도우미 모집(10주),국제교육원,2014-12-15,322,https://www.khu.ac.kr/kor/notice/detail.do?seq=102392&page=867&category=GENERAL
8665,1730,서울,[국제교육원] LEAP Program 접수 중!,국제교육원,2014-12-15,220,https://www.khu.ac.kr/kor/notice/detail.do?seq=102391&page=867&category=GENERAL
8666,1729,서울,[사회교육원]겨울방학 한자 특강 안내!,글로벌미래교육원,2014-12-12,360,https://www.khu.ac.kr/kor/notice/detail.do?seq=102390&page=867&category=GENERAL
8667,1728,국제,정보지원처에서 국가근로학생을 모집합니다[국제],정보처,2014-12-12,768,https://www.khu.ac.kr/kor/notice/detail.do?seq=102389&page=867&category=GENERAL
8668,1727,공통,정보지원처 학사조교 및 연구조교 모집,정보처,2014-12-12,646,https://www.khu.ac.kr/kor/notice/detail.do?seq=102388&page=867&category=GENERAL
8669,1726,국제,의사선생님 진료가 마감되었습니다.-건강센터,건강센터(국제),2014-12-12,177,https://www.khu.ac.kr/kor/notice/detail.do?seq=102386&page=867&category=GENERAL
8670,1725,국제,체성분 검사를 진행하고 있습니다.-건강센터,건강센터(국제),2014-12-12,239,https://www.khu.ac.kr/kor/notice/detail.do?seq=102385&page=868&category=GENERAL
8671,1724,공통,2015년 ODA 사업수행기관 청년인턴 모집 공고,글로벌봉사팀,2014-12-12,645,https://www.khu.ac.kr/kor/notice/detail.do?seq=102383&page=868&category=GENERAL
8672,1723,서울,[현장연수] (사)타이드 인스티튜트 '14 동계 현장연...,미래인재센터(서울),2014-12-12,420,https://www.khu.ac.kr/kor/notice/detail.do?seq=102382&page=868&category=GENERAL
8673,1722,서울,[현장연수] (주)매일경제신문 경제경영연구소 '14 동...,미래인재센터(서울),2014-12-12,445,https://www.khu.ac.kr/kor/notice/detail.do?seq=102381&page=868&category=GENERAL
8674,1721,국제,[테크노경영대학원] 2015학년도 전기 석사 신(편)입...,테크노경영대학원,2014-12-12,159,https://www.khu.ac.kr/kor/notice/detail.do?seq=102380&page=868&category=GENERAL
8675,1720,국제,[국제교류처] 연구조교 모집,국제교류처(국제),2014-12-11,333,https://www.khu.ac.kr/kor/notice/detail.do?seq=102377&page=868&category=GENERAL
8676,1719,국제,[국제C]2015학년도 1학기 외국인 학생 학업장려 장...,국제교류처(국제),2014-12-11,373,https://www.khu.ac.kr/kor/notice/detail.do?seq=102376&page=868&category=GENERAL
8677,1718,공통,[추천채용] 다음카카오 인턴(사회복지 담당) 추천채용,미래인재센터(서울),2014-12-11,1102,https://www.khu.ac.kr/kor/notice/detail.do?seq=102375&page=868&category=GENERAL
8678,1717,공통,[추천채용] 제너시스비비큐 2014년 하반기 대졸신입 ...,미래인재센터(서울),2014-12-11,505,https://www.khu.ac.kr/kor/notice/detail.do?seq=102374&page=868&category=GENERAL
8679,1716,국제,중앙도서관 연구조교 모집,중앙도서관(국제),2014-12-11,449,https://www.khu.ac.kr/kor/notice/detail.do?seq=102373&page=868&category=GENERAL
8680,1715,공통,2015년도 징병검사 일자 및 장소 본인선택 안내(홍보...,연대본부(서울),2014-12-11,157,https://www.khu.ac.kr/kor/notice/detail.do?seq=102372&page=869&category=GENERAL
8681,1714,공통,[추천채용] 대한제분(주),미래인재센터(국제),2014-12-11,415,https://www.khu.ac.kr/kor/notice/detail.do?seq=102371&page=869&category=GENERAL
8682,1713,공통,2015년 현역(징집)병 입영일자 신청 및 결정방법 안...,연대본부(서울),2014-12-11,214,https://www.khu.ac.kr/kor/notice/detail.do?seq=102370&page=869&category=GENERAL
8683,1712,공통,2015년도 사회복무요원 소집일자 및 복무기관 본인선택...,연대본부(서울),2014-12-11,177,https://www.khu.ac.kr/kor/notice/detail.do?seq=102369&page=869&category=GENERAL
8684,1711,공통,일반대학원 <대학원보> 신임편집위원 모집,대학원보사,2014-12-10,217,https://www.khu.ac.kr/kor/notice/detail.do?seq=102367&page=869&category=GENERAL
8685,1710,공통,문과대학 부서계약직 채용 공고,문과대학,2014-12-10,407,https://www.khu.ac.kr/kor/notice/detail.do?seq=102366&page=869&category=GENERAL
8686,1709,국제,[창업보육센터]경기대학교 가족과 함께하는 창업캠프 참가...,창업보육센터(국제),2014-12-10,217,https://www.khu.ac.kr/kor/notice/detail.do?seq=102360&page=869&category=GENERAL
8687,1708,국제,교육대학원(국제)행정실 연구조교 모집 공고,교육대학원(국제),2014-12-10,280,https://www.khu.ac.kr/kor/notice/detail.do?seq=102359&page=869&category=GENERAL
8688,1707,공통,[모집] 경희기록관 기록관리 보조 아르바이트생 모집,경희기록관,2014-12-10,886,https://www.khu.ac.kr/kor/notice/detail.do?seq=102358&page=869&category=GENERAL
8689,1706,서울,[사회교육원]겨울방학 한자 특강 안내!,글로벌미래교육원,2014-12-10,264,https://www.khu.ac.kr/kor/notice/detail.do?seq=102357&page=869&category=GENERAL
8690,1705,공통,[모집] 졸업생 맞춤 취업성공컨설팅(JSC 10기),미래인재센터(서울),2014-12-10,792,https://www.khu.ac.kr/kor/notice/detail.do?seq=102355&page=870&category=GENERAL
8691,1704,서울,[생협식당] 열공국수(새우튀김우동) 무료 300명~!!,소비자생활협동조합,2014-12-09,492,https://www.khu.ac.kr/kor/notice/detail.do?seq=102354&page=870&category=GENERAL
8692,1703,국제,[국제 취업진로지원처] 조교 모집,미래인재센터(국제),2014-12-09,418,https://www.khu.ac.kr/kor/notice/detail.do?seq=102353&page=870&category=GENERAL
8693,1702,서울,"15년 학군사관 56, 57기 모집 안내",학군단(서울),2014-12-09,194,https://www.khu.ac.kr/kor/notice/detail.do?seq=102352&page=870&category=GENERAL
8694,1701,서울,"15년 학군사관 56, 57기 모집 안내",학군단(서울),2014-12-09,137,https://www.khu.ac.kr/kor/notice/detail.do?seq=102351&page=870&category=GENERAL
8695,1700,국제,의사 진료가 마감되었습니다.-건강센터,건강센터(국제),2014-12-08,190,https://www.khu.ac.kr/kor/notice/detail.do?seq=102350&page=870&category=GENERAL
8696,1699,국제,체성분 검사를 진행합니다.-건강센터,건강센터(국제),2014-12-08,281,https://www.khu.ac.kr/kor/notice/detail.do?seq=102349&page=870&category=GENERAL
8697,1698,공통,[추천채용] TC트레이딩 2014년 철강영업 부문 추천...,미래인재센터(서울),2014-12-08,339,https://www.khu.ac.kr/kor/notice/detail.do?seq=102348&page=870&category=GENERAL
8698,1697,서울,<모집> 생활협동조합  동계방중 복지근로장학생 및 아르...,소비자생활협동조합,2014-12-08,451,https://www.khu.ac.kr/kor/notice/detail.do?seq=102347&page=870&category=GENERAL
8699,1696,서울,[학생생활연구소] 심리검사 및 해석상담 안내,심리상담연구소(서울),2014-12-08,151,https://www.khu.ac.kr/kor/notice/detail.do?seq=102346&page=870&category=GENERAL
8700,1695,공통,[추천채용] IBK투자증권 리서치센터 RA 신입 추천채...,미래인재센터(서울),2014-12-08,452,https://www.khu.ac.kr/kor/notice/detail.do?seq=102345&page=871&category=GENERAL
8701,1694,국제,국제캠퍼스 홍보실에서 동계 방학 및 2015-1학기 국...,대외협력처(서울),2014-12-08,1011,https://www.khu.ac.kr/kor/notice/detail.do?seq=102344&page=871&category=GENERAL
8702,1693,서울,[현장연수] KIST(한국과학기술연구원) 융합연구정책센...,미래인재센터(서울),2014-12-08,557,https://www.khu.ac.kr/kor/notice/detail.do?seq=102343&page=871&category=GENERAL
8703,1692,공통,제 2회 담강 세계 유스리더스 포럼 참가자 모집,국제교류처(서울),2014-12-08,420,https://www.khu.ac.kr/kor/notice/detail.do?seq=102342&page=871&category=GENERAL
8704,1691,서울,[안내] (12/10) 필립모리스 채용전제형 인턴 교내...,미래인재센터(서울),2014-12-08,451,https://www.khu.ac.kr/kor/notice/detail.do?seq=102341&page=871&category=GENERAL
8705,1690,서울,[추천채용] 주식회사 에스아이티 신입(인턴십) 추천채용,미래인재센터(서울),2014-12-08,409,https://www.khu.ac.kr/kor/notice/detail.do?seq=102340&page=871&category=GENERAL
8706,1689,공통,[추천채용](주)에이스브이 국내영업부 신입 추천채용,미래인재센터(서울),2014-12-08,306,https://www.khu.ac.kr/kor/notice/detail.do?seq=102338&page=871&category=GENERAL
8707,1688,서울,[모집] 미래설계진로 캠프(네꿈을 찾아라~) (2차 모...,미래인재센터(서울),2014-12-08,332,https://www.khu.ac.kr/kor/notice/detail.do?seq=102334&page=871&category=GENERAL
8708,1687,공통,세화원기숙사 동계방학기간 입사신청 안내,생활관(서울),2014-12-08,494,https://www.khu.ac.kr/kor/notice/detail.do?seq=102333&page=871&category=GENERAL
8709,1686,공통,2014학년도 12월 기관토플(12월 23일) 시행공고...,국제교류처(서울),2014-12-08,239,https://www.khu.ac.kr/kor/notice/detail.do?seq=102331&page=871&category=GENERAL
8710,1685,공통,한일 학생 워크숍 참가자 모집,국제교류처(서울),2014-12-05,757,https://www.khu.ac.kr/kor/notice/detail.do?seq=102329&page=872&category=GENERAL
8711,1684,국제,의사 진료가 마감되었습니다.-건강센터,건강센터(국제),2014-12-05,230,https://www.khu.ac.kr/kor/notice/detail.do?seq=102328&page=872&category=GENERAL
8712,1683,국제,[국제대학원] 연구조교 모집,국제대학원,2014-12-05,320,https://www.khu.ac.kr/kor/notice/detail.do?seq=102327&page=872&category=GENERAL
8713,1682,공통,예술디자인대학 의류디자인 학과 연구조교 모집,예술디자인대학,2014-12-05,333,https://www.khu.ac.kr/kor/notice/detail.do?seq=102326&page=872&category=GENERAL
8714,1681,국제,[국제캠퍼스] 2015-2 영어권 파견 교환학생 설명회...,국제교류처(국제),2014-12-04,1017,https://www.khu.ac.kr/kor/notice/detail.do?seq=102325&page=872&category=GENERAL
8715,1680,국제,[국제C] 2014년 12월 22일(월) 기관토플 시행...,국제교류처(국제),2014-12-04,284,https://www.khu.ac.kr/kor/notice/detail.do?seq=102321&page=872&category=GENERAL
8716,1679,공통,[추천채용] 화승인더스트리 경영기획팀 신입 추천채용,미래인재센터(서울),2014-12-04,405,https://www.khu.ac.kr/kor/notice/detail.do?seq=102320&page=872&category=GENERAL
8717,1678,공통,[추천채용] 일성신약 재경팀 신입사원 추천채용,미래인재센터(서울),2014-12-04,297,https://www.khu.ac.kr/kor/notice/detail.do?seq=102319&page=872&category=GENERAL
8718,1677,국제,[국제] 외국어대학 연구조교 모집,외국어대학,2014-12-04,335,https://www.khu.ac.kr/kor/notice/detail.do?seq=102316&page=872&category=GENERAL
8719,1676,서울,[학생생활연구소] 심리검사 및 해석상담 안내,심리상담연구소(서울),2014-12-04,159,https://www.khu.ac.kr/kor/notice/detail.do?seq=102315&page=872&category=GENERAL
8720,1675,서울,[생협식당] 2014년 마지막 보양식데이 안내,소비자생활협동조합,2014-12-03,447,https://www.khu.ac.kr/kor/notice/detail.do?seq=102313&page=873&category=GENERAL
8721,1674,서울,<모집> 푸른솔문화관 커피점(NU) 아르바이트 모집,소비자생활협동조합,2014-12-03,665,https://www.khu.ac.kr/kor/notice/detail.do?seq=102312&page=873&category=GENERAL
8722,1673,공통,[추천채용] 영유통 영업지원 담당 사원 추천채용,미래인재센터(서울),2014-12-03,462,https://www.khu.ac.kr/kor/notice/detail.do?seq=102311&page=873&category=GENERAL
8723,1672,서울,[현장연수] ㈜박코치소리영어훈련소'14산학협력 현장연수...,미래인재센터(서울),2014-12-03,319,https://www.khu.ac.kr/kor/notice/detail.do?seq=102309&page=873&category=GENERAL
8724,1671,서울,<안내> 2학기 기말고사 기간 매점 연장 운영 안내,소비자생활협동조합,2014-12-03,248,https://www.khu.ac.kr/kor/notice/detail.do?seq=102308&page=873&category=GENERAL
8725,1670,공통,동계 국제화연수(일본어권) 합격자 공지,국제교류처(서울),2014-12-03,550,https://www.khu.ac.kr/kor/notice/detail.do?seq=102304&page=873&category=GENERAL
8726,1669,공통,[추천채용] 아모레퍼시픽(HR) 외국인 유학생 추천채용,미래인재센터(서울),2014-12-03,321,https://www.khu.ac.kr/kor/notice/detail.do?seq=102303&page=873&category=GENERAL
8727,1668,국제,예술디자인대학 의류디자인학과 연구조교 모집,예술디자인대학,2014-12-03,208,https://www.khu.ac.kr/kor/notice/detail.do?seq=102302&page=873&category=GENERAL
8728,1667,공통,[추천채용] 대림C&S 회계부문 신입사원 추천채용,미래인재센터(서울),2014-12-03,285,https://www.khu.ac.kr/kor/notice/detail.do?seq=102298&page=873&category=GENERAL
8729,1666,서울,[현장연수] 주식회사 에디켓 '14 동계 산학협력 단기...,미래인재센터(서울),2014-12-03,300,https://www.khu.ac.kr/kor/notice/detail.do?seq=102297&page=873&category=GENERAL
8730,1665,국제,국제교류처 연구 조교 모집,국제교류처(국제),2014-12-03,319,https://www.khu.ac.kr/kor/notice/detail.do?seq=102296&page=874&category=GENERAL
8731,1664,서울,[모집] 2014 동계방학 취업집중 집단 컨설팅(Do ...,미래인재센터(서울),2014-12-03,447,https://www.khu.ac.kr/kor/notice/detail.do?seq=102292&page=874&category=GENERAL
8732,1663,서울,[중앙도서관] 2학기 기말고사 기간 열람실 연장개방(1...,중앙도서관(서울),2014-12-02,387,https://www.khu.ac.kr/kor/notice/detail.do?seq=102291&page=874&category=GENERAL
8733,1662,공통,[추천채용] JTI 코리아 2015 Winter 인턴쉽...,미래인재센터(서울),2014-12-02,842,https://www.khu.ac.kr/kor/notice/detail.do?seq=102289&page=874&category=GENERAL
8734,1661,공통,경희기록관 업무 보조 아르바이트생 모집,경희기록관,2014-12-02,1292,https://www.khu.ac.kr/kor/notice/detail.do?seq=102288&page=874&category=GENERAL
8735,1660,공통,[모집]경희대 중앙박물관 대학생 문화봉사자 모집,중앙박물관,2014-12-02,733,https://www.khu.ac.kr/kor/notice/detail.do?seq=102287&page=874&category=GENERAL
8736,1659,공통,2015-2 영어권 파견 교환학생 설명회 안내,국제교류처(서울),2014-12-01,1202,https://www.khu.ac.kr/kor/notice/detail.do?seq=102286&page=874&category=GENERAL
8737,1658,공통,애경유화(주) 최고경영자 비서직 추천채용,미래인재센터(서울),2014-12-01,556,https://www.khu.ac.kr/kor/notice/detail.do?seq=102285&page=874&category=GENERAL
8738,1657,서울,[기간연장] 2015 글로벌 CSR 현장학습 전공연수...,국제교류처(서울),2014-12-01,583,https://www.khu.ac.kr/kor/notice/detail.do?seq=102284&page=874&category=GENERAL
8739,1656,국제,[국제대학원] 연구조교 모집,국제대학원,2014-12-01,351,https://www.khu.ac.kr/kor/notice/detail.do?seq=102283&page=874&category=GENERAL
8740,1655,서울,[생협식당] 12/4(목) 교직원식당 육회비빔밥 제공,소비자생활협동조합,2014-12-01,493,https://www.khu.ac.kr/kor/notice/detail.do?seq=102282&page=875&category=GENERAL
8741,1654,국제,2014-2 온라인 학습법 특강,교수학습지원센터(국제),2014-12-01,230,https://www.khu.ac.kr/kor/notice/detail.do?seq=102281&page=875&category=GENERAL
8742,1653,서울,[학생생활연구소] 심리검사 및 해석상담 안내,심리상담연구소(서울),2014-11-28,268,https://www.khu.ac.kr/kor/notice/detail.do?seq=102277&page=875&category=GENERAL
8743,1652,공통,[추천채용] KMT-ADAMS 인턴사원 추천채용,미래인재센터(서울),2014-11-28,826,https://www.khu.ac.kr/kor/notice/detail.do?seq=102276&page=875&category=GENERAL
8744,1651,공통,경희대학교 SNS [희아띠랑] 블로그 기자단 모집,대외협력처(서울),2014-11-27,650,https://www.khu.ac.kr/kor/notice/detail.do?seq=102275&page=875&category=GENERAL
8745,1650,공통,[추천채용] 유진기업(주) 대졸신입사원 공채 추천채용,미래인재센터(서울),2014-11-26,626,https://www.khu.ac.kr/kor/notice/detail.do?seq=102274&page=875&category=GENERAL
8746,1649,국제,[LG이노텍] 전장부품사업부 인턴,미래인재센터(국제),2014-11-26,686,https://www.khu.ac.kr/kor/notice/detail.do?seq=102273&page=875&category=GENERAL
8747,1648,공통,[추천채용] MG손해보험 2014 신입사원 추천채용,미래인재센터(서울),2014-11-26,430,https://www.khu.ac.kr/kor/notice/detail.do?seq=102272&page=875&category=GENERAL
8748,1647,공통,제9기 씨티은행-경희대학교 NGO 인턴십 모집 접수일자...,공공대학원,2014-11-26,1084,https://www.khu.ac.kr/kor/notice/detail.do?seq=102270&page=875&category=GENERAL
8749,1646,서울,[추천채용] 이화다이아몬드공업㈜ 2014년 동계 공채 ...,미래인재센터(서울),2014-11-26,459,https://www.khu.ac.kr/kor/notice/detail.do?seq=102269&page=875&category=GENERAL
8750,1645,공통,[추천채용] 남양유업 2014년 하반기 인턴사원(정규직...,미래인재센터(서울),2014-11-26,690,https://www.khu.ac.kr/kor/notice/detail.do?seq=102268&page=876&category=GENERAL
8751,1644,공통,[장학팀]2015학년도 1학기 국가장학금 신청 안내,학생지원처 장학팀,2014-11-26,14064,https://www.khu.ac.kr/kor/notice/detail.do?seq=102267&page=876&category=GENERAL
8752,1643,서울,[학생생활연구소] 심리검사 및 해석상담 안내,심리상담연구소(서울),2014-11-26,203,https://www.khu.ac.kr/kor/notice/detail.do?seq=102265&page=876&category=GENERAL
8753,1642,국제,[추천채용] 이화다이아몬드,미래인재센터(국제),2014-11-25,479,https://www.khu.ac.kr/kor/notice/detail.do?seq=102264&page=876&category=GENERAL
8754,1641,서울,[현장연수] 주식회사 제이앤피게임즈'14~'15 현장연...,미래인재센터(서울),2014-11-25,343,https://www.khu.ac.kr/kor/notice/detail.do?seq=102263&page=876&category=GENERAL
8755,1640,서울,[현장연수] ㈜유니코써어치 2014 동계 산학협력 단기...,미래인재센터(서울),2014-11-25,388,https://www.khu.ac.kr/kor/notice/detail.do?seq=102262&page=876&category=GENERAL
8756,1639,공통,[추천채용]한독Medical Nutrition(특수의료...,미래인재센터(서울),2014-11-25,418,https://www.khu.ac.kr/kor/notice/detail.do?seq=102261&page=876&category=GENERAL
8757,1638,공통,2014년 각군별 12월중 모집계획(홍보),연대본부(서울),2014-11-25,719,https://www.khu.ac.kr/kor/notice/detail.do?seq=102259&page=876&category=GENERAL
8758,1637,공통,[추천채용](주)엔코스 글로벌 수출팀 러시아담당 신입사...,미래인재센터(서울),2014-11-25,399,https://www.khu.ac.kr/kor/notice/detail.do?seq=102258&page=876&category=GENERAL
8759,1636,국제,체성분 이용이 어려운 점 양해바랍니다.-건강센터,건강센터(국제),2014-11-25,262,https://www.khu.ac.kr/kor/notice/detail.do?seq=102257&page=876&category=GENERAL
8760,1635,국제,의사 진료 시간 안내-건강센터,건강센터(국제),2014-11-25,174,https://www.khu.ac.kr/kor/notice/detail.do?seq=102256&page=877&category=GENERAL
8761,1634,서울,[현장연수] (주)서광 '14 동계현장연수 연수생 모집...,미래인재센터(서울),2014-11-25,391,https://www.khu.ac.kr/kor/notice/detail.do?seq=102255&page=877&category=GENERAL
8762,1633,국제,에볼라바이러스병 바로알기-건강센터,건강센터(국제),2014-11-25,153,https://www.khu.ac.kr/kor/notice/detail.do?seq=102254&page=877&category=GENERAL
8763,1632,국제,결핵은 무슨 병인가요?-건강센터,건강센터(국제),2014-11-25,140,https://www.khu.ac.kr/kor/notice/detail.do?seq=102253&page=877&category=GENERAL
8764,1631,서울,[현장연수] 주식회사 한국일보 '14 동계 현장연수 연...,미래인재센터(서울),2014-11-25,416,https://www.khu.ac.kr/kor/notice/detail.do?seq=102252&page=877&category=GENERAL
8765,1630,서울,서울캠퍼스 입학처 학사조교 모집 공고,입학처(서울),2014-11-25,539,https://www.khu.ac.kr/kor/notice/detail.do?seq=102251&page=877&category=GENERAL
8766,1629,서울,[현장연수] 지속가능발전기업협의회'14 동계 산학협력 ...,미래인재센터(서울),2014-11-24,381,https://www.khu.ac.kr/kor/notice/detail.do?seq=102250&page=877&category=GENERAL
8767,1628,서울,[현장연수] 비상교육 '14 동계 산학협력 현장연수 연...,미래인재센터(서울),2014-11-24,483,https://www.khu.ac.kr/kor/notice/detail.do?seq=102249&page=877&category=GENERAL
8768,1627,공통,[추천채용] 서울시 글로벌인턴십 추천채용,미래인재센터(서울),2014-11-24,1094,https://www.khu.ac.kr/kor/notice/detail.do?seq=102248&page=877&category=GENERAL
8769,1626,공통,[모집] 겨울시즌 핵심 경력관리 특강(12/11),미래인재센터(서울),2014-11-24,561,https://www.khu.ac.kr/kor/notice/detail.do?seq=102247&page=877&category=GENERAL
8770,1625,공통,경희대학교 공자아카데미 11~12월 중국어 수강생 추가...,공자아카데미,2014-11-24,403,https://www.khu.ac.kr/kor/notice/detail.do?seq=102246&page=878&category=GENERAL
8771,1624,서울,한의과대학 행정실 부서계약직 채용 공고,한의과대학,2014-11-24,334,https://www.khu.ac.kr/kor/notice/detail.do?seq=102245&page=878&category=GENERAL
