,번호,제목,글쓴이,날짜,조회수,링크
412,724,2017학년도 농협 장학관 입사생 모집 안내,행정실,2017-01-09,665,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9568&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
413,723,2017학년도 우양재단 장학생 선발 안내,행정실,2017-01-09,468,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9567&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
414,722,2017학년도 1학기 신용보증기금 경희동문회 장학생 선발 안내,행정실,2017-01-06,997,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9566&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
415,721,2017-1학기 농촌출신대학생 학자금융자 신청 안내,행정실,2017-01-04,411,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9565&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
416,720,2017학년도 1학기 삼성드림클래스 대학생 강사 추가 선발 안내,행정실,2016-12-28,722,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9564&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
417,719,2017년도 종근당고촌학사(무상기숙사) 입사생 모집 안내,행정실,2016-12-26,669,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9563&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
418,718,2017학년도 1학기 양천장학회 장학생 선발 안내(기한연장),행정실,2016-12-19,852,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9562&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
419,717,2017학년도 성옥문화장학재단 장학생 선발 안내,행정실,2016-12-14,924,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9561&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=28
420,716,2017학년도 제9회 이수병장학생 선발 안내,행정실,2016-12-14,816,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9560&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
421,715,2017년도 광주시민장학회 장학생 선발안내,행정실,2016-12-14,681,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9559&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
422,714,2017년도 (재)함경북도장학회 장학생 모집 안내,행정실,2016-12-14,738,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9558&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
423,713,2017학년도 1학기 삼성드림클래스 대학생 강사 선발 안내,행정실,2016-12-09,1092,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9557&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
424,712,[장학안내] 2016년도 동계방학 근로 장학생 모집(~12.23),행정실,2016-12-07,818,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9556&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
425,711,2016학년도 2학기 서울희망장학금 추가 장학생 선발 안내,행정실,2016-12-07,439,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9555&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
426,710,2016-2학기 서울시 대학생 학자금대출 이자지원사업 안내,행정실,2016-12-06,564,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9554&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
427,709,2017년 백암재단 주거지원 학생 선발 안내,행정실,2016-12-05,512,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9553&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
428,708,2017년도 재일한국인본국투자협회 재일동포장학생 선발 안내,행정실,2016-12-05,346,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9552&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
429,707,[기간연장 재공지]2017-1학기 교내장학금 신청 안내(~1/8),행정실,2016-11-30,1460,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9551&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
430,706,2016-2학기 모자이크장학 신청 안내,행정실,2016-11-30,559,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9550&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
431,705,"2016학년도 한국장학재단 푸른등대(구, 사랑드림) 기부장학사업 수기공모전 개최 안내",행정실,2016-11-28,540,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9549&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
432,704,2017-1학기 정부 학자금대출 조기 신청 안내,행정실,2016-11-23,516,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9548&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
433,703,2017학년도 SK와 함께하는 장애청(소)년 행복장학금 선발 안내,행정실,2016-11-21,375,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9547&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
434,702,2017학년도 제4기 S&T 장학생 선발 안내,행정실,2016-11-21,662,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9546&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=29
435,701,2016학년도 국가근로장학사업 공모전 안내,행정실,2016-11-21,654,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9545&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
436,700,2017-1학기 1차 국가근로장학사업 학생신청 안내,행정실,2016-11-21,796,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9544&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
437,699,2017학년도 1학기 국가장학금 1차 신청 안내(재학생 및 입학예정자 반드시 신청),행정실,2016-11-17,805,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9543&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
438,698,2017학년도 롯데장학재단 신규 장학생 선발 안내,행정실,2016-11-15,927,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9542&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
439,697,2017학년도 한국지도자육성장학재단 신규 장학생 선발 안내,행정실,2016-11-14,833,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9541&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
440,696,2016학년도 2학기 재단법인 상주시장학회 장학생 선발 안내,행정실,2016-11-14,780,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9540&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
441,695,2016학년도 2학기 서울평화희망장학금 장학생 선발 안내,행정실,2016-11-08,739,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9539&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
442,694,2017년도 배·정 장학재단 제 12기 전액정기 장학생 모집 안내,행정실,2016-11-08,665,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9538&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
443,693,2017학년 아산다솜·나래·재능나눔장학생 선발안내,행정실,2016-11-07,612,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9537&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
444,692,2017학년도 OK저축은행과 러시앤캐시가 함께하는 제5회 행복나눔 장학생 모집,행정실,2016-11-03,644,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9536&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
445,691,2016-2학기 자격증장학 신청 안내(10.28 ~ 11.11),행정실,2016-10-26,1737,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9535&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
446,690,2016-2학기 김제시 대학생 학자금대출 이자지원사업 안내,행정실,2016-10-17,537,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9534&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
447,689,2016-2학기 통영시 대학생 학자금 대출이자지원 안내,행정실,2016-10-05,647,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9533&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
448,688,2016학년도 군산시 대학생 학자금 이자지원 사업 안내,행정실,2016-10-04,558,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9532&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
449,687,2016-2학기 진안군 대학생 학자금대출 이자지원사업 안내,행정실,2016-10-04,544,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9531&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=30
450,686,2016년 국내 「하나장학생」선발 안내,행정실,2016-09-29,1457,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9530&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
451,685,2016학년도 2학기 “총학생회&생활협동조합이 함께하는” 생활비 장학금 신청 안내,행정실,2016-09-28,1330,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9529&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
452,684,2016-2학기 경기도 대학생 학자금 대출이자 지원사업 안내,행정실,2016-09-28,819,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9528&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
453,683,2017학년도 1학기 미래인재육성재단 장학생 선발안내,행정실,2016-09-23,1175,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9527&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
454,682,2016-2학기 전주시 대학생 학자금 대출이자 지원사업 안내,행정실,2016-09-09,947,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9526&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
455,681,2016-2학기 푸른등대 기부장학금(블리자드) 2차 신규장학생 선발 안내,행정실,2016-09-09,1054,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9525&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
456,680,2016-2학기 복학생 우정장학금 신청 안내,행정실,2016-09-07,1158,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9524&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
457,679,2016-2학기 성남시 대학생 학자금 대출이자 지원사업 안내,행정실,2016-08-30,947,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9523&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
458,678,2016학년도 2학기 고시장학 최종합격자 신청 안내,행정실,2016-08-26,1511,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9522&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
459,677,2016학년도 경희대학교(서울C) 장학제도 안내,행정실,2016-08-22,1077,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9521&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
460,676,2016학년도 2학기 경영대학 교내장학 선발기준,행정실,2016-08-16,2648,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9520&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
461,675,2016년도 2학기 근로 장학생 모집(~08.23),행정실,2016-08-10,1678,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9519&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
462,674,2016-2학기 재학생 등록예정자에 대한 정부학자금 생활비대출 우선 실행 안내(수정 재공지),행정실,2016-08-10,1145,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9518&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
463,673,2016-2학기 국가장학금 2차 신청안내,행정실,2016-08-10,2109,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9517&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
464,672,2016학년도 2학기 미래의동반자재단 장학생 추천안내,행정실,2016-08-04,1354,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9516&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=31
465,671,[재공지]2016-2학기 학자금대출 특별추천 방법 안내(기한연장),행정실,2016-08-03,1568,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9515&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
466,670,2016학년도 2학기 명진한마음 봉사회 장학생 선발 안내,행정실,2016-07-22,1006,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9514&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
467,669,2016학년도 2학기 학부 학자금 대출 신청 안내,행정실,2016-07-19,1444,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9513&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
468,668,2016-2학기 농어촌학자금융자 신청기간 연장 안내,행정실,2016-07-15,960,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9512&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
469,667,2016학년도 2학기 신용보증기금 경희동문회 장학생 선발 안내,행정실,2016-07-14,1661,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9511&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
470,666,고시장학A 신청 안내,행정실,2016-07-12,2217,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9510&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
471,665,2016-2학기 푸른등대 기부장학사업 신규장학생 선발 안내,행정실,2016-07-05,1161,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9509&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
472,664,2016학년도 2학기 양천장학회 장학생 선발 안내(기한연장),행정실,2016-07-05,1369,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9508&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
473,663,[기한연장]2016학년도 하계방학 근로장학생 신청~ 06. 24(금),행정실,2016-06-03,1629,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9507&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
474,662,2016학년도 2학기 농촌출신대학생 학자금융자 신청 안내,행정실,2016-06-03,1260,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9506&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
475,661,2016학년도 서울시 대학생 학자금대출 이자지원사업 안내,행정실,2016-06-02,1113,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9505&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
476,660,2016-2학기 교내장학금 신청 안내,행정실,2016-05-31,1933,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9504&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
477,659,2016-1학기 우정장학금(가계곤란장학금) 신청 안내,행정실,2016-05-20,1380,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9503&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
478,658,2016학년도 2학기 국가장학금 1차 신청 안내,행정실,2016-05-20,1285,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9502&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
479,657,2016-1학기 모자이크장학 신청 안내(5/30~6/17),행정실,2016-05-19,1473,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9501&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=32
480,656,2016학년도 장학팀 학생모니터링단 참가신청 안내,행정실,2016-04-28,2007,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9500&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
481,655,2016-1 KHSOM Foreign Student Scholarship Application,행정실,2016-04-21,1937,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9499&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
482,654,2016학년도 1학기 경영대학 외국인 학업장려장학 신청 안내,행정실,2016-04-21,1874,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9498&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
483,653,2016학년도 1학기 원윤재 장학기금 장학 신청 안내(기한 연장),행정실,2016-04-19,2282,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9497&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
484,652,2016-1 사랑드림장학금(삼성) 신규장학생 선발 및 신청 안내,행정실,2016-04-12,2393,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9496&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
485,651,2016학년도 생활비 장학금 (총학생회) 신청 안내,행정실,2016-04-07,2474,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9495&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
486,650,2016년 인문100년장학금 전공탐색유형(신입생) 신규장학생 신청 및 선발 안내(연장 안내),행정실,2016-04-05,1997,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9494&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
487,649,2016-1학기 자격증장학 신청 안내(05.09 ~ 05.20),행정실,2016-04-04,2531,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9493&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
488,648,대학생 국세행정 발전 논문 공모전 안내,행정실,2016-04-01,1945,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9492&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
489,647,2016학년도 1학기 국가장학금 소속대학 변경 신청 및 관련서류 제출안내,행정실,2016-03-24,2468,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9491&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
490,646,2016학년도 1학기 국가장학금 신청자 가구원 동의기간 안내,행정실,2016-03-18,2513,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9490&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
491,645,한국장학재단 제8회 정부학자금지원 수기공모전 안내,행정실,2016-03-11,2590,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9489&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
492,644,2016학년도 1학기 Learning Fellow 선발안내,행정실,2016-03-09,3344,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9488&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
493,643,2016학년도 신입생 경희형제자매장학 및 경희동문장학 신청 안내,행정실,2016-03-08,3143,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9487&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
494,642,2016학년도 1학기 신용보증기금 경희동문회 장학생 선발 안내,행정실,2016-03-07,3330,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9486&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=33
495,641,2016학년도 1학기 경기도 대학생 학자금 대출이자 지원사업 신청 안내,행정실,2016-03-02,3156,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9485&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=34
496,640,2016학년도 1학기 전주시 대학생 학자금대출 이자지원 사업 신청 안내,행정실,2016-03-02,3137,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9484&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=34
497,639,2016학년도 1학기 2차 농어촌출신대학생 학자금지원(융자) 신청 기간 안내,행정실,2016-02-19,3447,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9483&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=34
498,638,"2016학년도 1학기 Ⅰ,Ⅱ유형 및 다자녀(셋째아이 이상)국가장학금 신청(2차) 안내",행정실,2016-02-19,3372,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9482&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=34
499,637,2016학년도 1학기 경영대학 교내장학 선발기준,행정실,2016-02-19,4234,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9481&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=34
500,636,2016학년도 1학기 대순수색방면 장학생 선발 안내,행정실,2016-02-12,3287,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9480&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=34
501,635,[장학안내] 2016년도 1학기 근로 장학생 모집(~02.23),행정실,2016-02-11,3484,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9479&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=34
502,634,2016학년도 1학기 덕산(德山) 이건수장학기금 장학생 선발 안내,행정실,2016-01-29,3328,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9478&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=34
503,633,2016학년도 녹산학술장학재단 장학생 선발 안내,행정실,2016-01-27,3271,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9477&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=34
504,632,2016학년도 1학기 미래의동반자재단 장학생 선발 안내,행정실,2016-01-25,3557,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9476&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=34
505,631,2016학년도 1학기 재단법인 숭덕육영회 숭덕학사 입사 신청 안내,행정실,2016-01-15,3587,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=9475&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=34
