,번호,캠퍼스,제목,글쓴이,날짜,조회수,링크
138,698,국제,2018학년도 동계계절학기 수원대(경인지역) 학점교류 ...,교무처 학사지원과(국제),2018-11-12,371,https://www.khu.ac.kr/kor/notice/detail.do?seq=2107153&page=14&category=CREDIT
139,697,국제,2018학년도 동계계절학기 경기대(경인지역) 학점교류 ...,교무처 학사지원과(국제),2018-11-09,447,https://www.khu.ac.kr/kor/notice/detail.do?seq=2107101&page=14&category=CREDIT
140,696,국제,2018학년도 동계계절학기 가톨릭대(경인지역) 학점교류...,교무처 학사지원과(국제),2018-11-09,383,https://www.khu.ac.kr/kor/notice/detail.do?seq=2107098&page=15&category=CREDIT
141,695,서울,2018 동계계절학기 국민대학교 학점교류 안내,후마니타스칼리지(서울),2018-11-08,476,https://www.khu.ac.kr/kor/notice/detail.do?seq=2107042&page=15&category=CREDIT
142,694,국제,2018학년도 동계계절학기 국민대학교 학점교류 안내,교무처 학사지원과(국제),2018-11-08,426,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106965&page=15&category=CREDIT
143,693,국제,2018학년도 동계계절학기 가천대(경인지역) 학점교류 ...,교무처 학사지원과(국제),2018-11-07,495,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106881&page=15&category=CREDIT
144,692,서울,2018 동계계절학기 한국교원대학교 학점교류 안내,후마니타스칼리지(서울),2018-11-06,435,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106798&page=15&category=CREDIT
145,691,국제,2018학년도 동계계절학기 한국교원대학교 학점교류 안내...,교무처 학사지원과(국제),2018-11-06,393,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106792&page=15&category=CREDIT
146,690,국제,2018학년도 동계계절학기 중앙대(경인지역) 학점교류 ...,교무처 학사지원과(국제),2018-11-06,451,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106768&page=15&category=CREDIT
147,689,서울,2018 동계계절학기 동국대학교(서울캠퍼스) 학점교류 ...,후마니타스칼리지(서울),2018-11-02,557,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106596&page=15&category=CREDIT
148,688,서울,2018 동계계절학기 숙명여자대학교 학점교류 안내,후마니타스칼리지(서울),2018-11-02,550,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106594&page=15&category=CREDIT
149,687,국제,2018학년도 동계계절학기 동국대학교(서울캠퍼스) 학점...,교무처 학사지원과(국제),2018-11-02,473,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106592&page=15&category=CREDIT
150,686,국제,2018학년도 동계계절학기 숙명여자대학교 학점교류 안내...,교무처 학사지원과(국제),2018-11-02,454,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106589&page=16&category=CREDIT
151,685,국제,2018학년도 동계계절학기 서울시립대 학점교류 안내,교무처 학사지원과(국제),2018-11-02,481,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106575&page=16&category=CREDIT
152,684,서울,2018 동계계절학기 서울시립대학교 학점교류 안내,후마니타스칼리지(서울),2018-11-02,440,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106568&page=16&category=CREDIT
153,683,서울,2018 동계계절학기 건국대학교 학점교류 안내,후마니타스칼리지(서울),2018-11-02,486,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106566&page=16&category=CREDIT
154,682,국제,2018학년도 동계계절학기 건국대학교 학점교류 안내,교무처 학사지원과(국제),2018-11-02,393,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106557&page=16&category=CREDIT
155,681,국제,2018학년도 동계계절학기 한신대(경인지역) 학점교류 ...,교무처 학사지원과(국제),2018-11-01,367,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106552&page=16&category=CREDIT
156,680,국제,2018학년도 동계계절학기 강남대(경인지역) 학점교류 ...,교무처 학사지원과(국제),2018-10-31,385,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106429&page=16&category=CREDIT
157,679,국제,2018학년도 동계계절학기 고려대학교 학점교류 안내,교무처 학사지원과(국제),2018-10-29,603,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106240&page=16&category=CREDIT
158,678,서울,2018 동계계절학기 고려대학교 학점교류 안내,후마니타스칼리지(서울),2018-10-29,857,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106237&page=16&category=CREDIT
159,677,서울,2018 동계계절학기 동국대학교(경주캠퍼스) 학점교류 ...,후마니타스칼리지(서울),2018-10-25,411,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106094&page=16&category=CREDIT
160,676,국제,2018학년도 동계계절학기 동국대학교(경주캠퍼스) 학점...,교무처 학사지원과(국제),2018-10-24,432,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106083&page=17&category=CREDIT
161,675,국제,2018학년도 동계계절학기 한국항공대(경인지역) 학점교...,교무처 학사지원과(국제),2018-10-24,483,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106080&page=17&category=CREDIT
162,674,서울,2018 동계계절학기 제주대학교 학점교류 안내,후마니타스칼리지(서울),2018-10-23,1002,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106049&page=17&category=CREDIT
163,673,국제,2018학년도 동계계절학기 한양대(경인지역) 학점교류 ...,교무처 학사지원과(국제),2018-10-23,528,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106039&page=17&category=CREDIT
164,672,국제,2018학년도 동계계절학기 제주대학교 학점교류 안내,교무처 학사지원과(국제),2018-10-23,650,https://www.khu.ac.kr/kor/notice/detail.do?seq=2106036&page=17&category=CREDIT
165,671,국제,2018학년도 동계계절학기 서울대학교 학점교류 안내,교무처 학사지원과(국제),2018-10-16,819,https://www.khu.ac.kr/kor/notice/detail.do?seq=2105895&page=17&category=CREDIT
166,670,서울,2018 동계계절학기 서울대학교 학점교류 안내,후마니타스칼리지(서울),2018-10-16,732,https://www.khu.ac.kr/kor/notice/detail.do?seq=2105875&page=17&category=CREDIT
167,669,서울,2018학년도 2학기 타대학 소속 학점교류생 학번부여 ...,교무처 학사지원과(서울),2018-08-08,1322,https://www.khu.ac.kr/kor/notice/detail.do?seq=112260&page=17&category=CREDIT
168,668,국제,2018학년도 2학기 타대학소속 학점교류생 학번부여 안...,교무처 학사지원과(국제),2018-08-08,881,https://www.khu.ac.kr/kor/notice/detail.do?seq=112259&page=17&category=CREDIT
169,667,국제,2018학년도 2학기 안양대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-08-08,563,https://www.khu.ac.kr/kor/notice/detail.do?seq=112258&page=17&category=CREDIT
170,666,국제,2018학년도 2학기 대진대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-08-07,500,https://www.khu.ac.kr/kor/notice/detail.do?seq=112243&page=18&category=CREDIT
171,665,국제,2018학년도 2학기 수원대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-08-07,533,https://www.khu.ac.kr/kor/notice/detail.do?seq=112242&page=18&category=CREDIT
172,664,국제,2018학년도 2학기 한세대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-08-06,481,https://www.khu.ac.kr/kor/notice/detail.do?seq=112225&page=18&category=CREDIT
173,663,국제,2018학년도 2학기 협성대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-08-06,496,https://www.khu.ac.kr/kor/notice/detail.do?seq=112224&page=18&category=CREDIT
174,662,국제,2018학년도 2학기 아주대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-08-01,519,https://www.khu.ac.kr/kor/notice/detail.do?seq=112180&page=18&category=CREDIT
175,661,국제,2018학년도 2학기 을지대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-07-31,412,https://www.khu.ac.kr/kor/notice/detail.do?seq=112177&page=18&category=CREDIT
176,660,국제,2018학년도 2학기 경기대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-07-30,539,https://www.khu.ac.kr/kor/notice/detail.do?seq=112169&page=18&category=CREDIT
177,659,국제,2018학년도 2학기 인천대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-07-30,469,https://www.khu.ac.kr/kor/notice/detail.do?seq=112166&page=18&category=CREDIT
178,658,국제,2018학년도 2학기 건국대 학점교류안내,교무처 학사지원과(국제),2018-07-25,624,https://www.khu.ac.kr/kor/notice/detail.do?seq=112130&page=18&category=CREDIT
179,657,서울,2018학년도 2학기 건국대학교 학점교류 안내,교무처 학사지원과(서울),2018-07-25,518,https://www.khu.ac.kr/kor/notice/detail.do?seq=112129&page=18&category=CREDIT
180,656,서울,2018학년도 2학기 숙명여자대학교 학점교류 안내,교무처 학사지원과(서울),2018-07-24,561,https://www.khu.ac.kr/kor/notice/detail.do?seq=112113&page=19&category=CREDIT
181,655,국제,2018학년도 2학기 숙명여대 학점교류안내,교무처 학사지원과(국제),2018-07-24,482,https://www.khu.ac.kr/kor/notice/detail.do?seq=112112&page=19&category=CREDIT
182,654,서울,2018학년도 2학기 국민대학교 학점교류 안내,교무처 학사지원과(서울),2018-07-23,399,https://www.khu.ac.kr/kor/notice/detail.do?seq=112099&page=19&category=CREDIT
183,653,국제,2018학년도 2학기 국민대 학점교류안내,교무처 학사지원과(국제),2018-07-23,461,https://www.khu.ac.kr/kor/notice/detail.do?seq=112098&page=19&category=CREDIT
184,652,서울,2018학년도 2학기 상명대학교 학점교류 안내,교무처 학사지원과(서울),2018-07-23,390,https://www.khu.ac.kr/kor/notice/detail.do?seq=112094&page=19&category=CREDIT
185,651,국제,2018학년도 2학기 상명대 학점교류안내,교무처 학사지원과(국제),2018-07-23,427,https://www.khu.ac.kr/kor/notice/detail.do?seq=112092&page=19&category=CREDIT
186,650,국제,2018학년도 2학기 강남대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-07-23,403,https://www.khu.ac.kr/kor/notice/detail.do?seq=112090&page=19&category=CREDIT
187,649,국제,2018학년도 2학기 서울시립대 학점교류안내,교무처 학사지원과(국제),2018-07-20,491,https://www.khu.ac.kr/kor/notice/detail.do?seq=112079&page=19&category=CREDIT
188,648,서울,2018학년도 2학기 서울시립대학교 학점교류 안내,교무처 학사지원과(서울),2018-07-20,493,https://www.khu.ac.kr/kor/notice/detail.do?seq=112076&page=19&category=CREDIT
189,647,국제,2018학년도 2학기 한국항공대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-07-18,432,https://www.khu.ac.kr/kor/notice/detail.do?seq=112058&page=19&category=CREDIT
190,646,국제,2018학년도 2학기 가천대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-07-18,443,https://www.khu.ac.kr/kor/notice/detail.do?seq=112057&page=20&category=CREDIT
191,645,국제,2018학년도 2학기 가톨릭대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-07-18,400,https://www.khu.ac.kr/kor/notice/detail.do?seq=112056&page=20&category=CREDIT
192,644,국제,2018학년도 2학기 단국대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-07-18,403,https://www.khu.ac.kr/kor/notice/detail.do?seq=112055&page=20&category=CREDIT
193,643,국제,2018학년도 2학기 한양대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-07-18,437,https://www.khu.ac.kr/kor/notice/detail.do?seq=112054&page=20&category=CREDIT
194,642,국제,2018학년도 2학기 한국교원대 학점교류안내,교무처 학사지원과(국제),2018-07-18,828,https://www.khu.ac.kr/kor/notice/detail.do?seq=112053&page=20&category=CREDIT
195,641,서울,2018학년도 2학기 한국교원대학교 학점교류 안내,교무처 학사지원과(서울),2018-07-18,377,https://www.khu.ac.kr/kor/notice/detail.do?seq=112047&page=20&category=CREDIT
196,640,국제,2018학년도 2학기 서울과기대 학점교류안내,교무처 학사지원과(국제),2018-07-16,401,https://www.khu.ac.kr/kor/notice/detail.do?seq=112035&page=20&category=CREDIT
197,639,서울,2018학년도 2학기 서울과학기술대학교 학점교류 안내,교무처 학사지원과(서울),2018-07-16,367,https://www.khu.ac.kr/kor/notice/detail.do?seq=112032&page=20&category=CREDIT
198,638,국제,2018학년도 2학기 한신대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-07-13,381,https://www.khu.ac.kr/kor/notice/detail.do?seq=112016&page=20&category=CREDIT
199,637,국제,2018학년도 2학기 제주대 학점교류안내,교무처 학사지원과(국제),2018-07-13,547,https://www.khu.ac.kr/kor/notice/detail.do?seq=112015&page=20&category=CREDIT
200,636,국제,2018학년도 2학기 동국대 학점교류안내,교무처 학사지원과(국제),2018-07-13,446,https://www.khu.ac.kr/kor/notice/detail.do?seq=112014&page=21&category=CREDIT
201,635,서울,2018학년도 2학기 제주대학교 학점교류 안내,교무처 학사지원과(서울),2018-07-13,516,https://www.khu.ac.kr/kor/notice/detail.do?seq=112013&page=21&category=CREDIT
202,634,서울,2018학년도 2학기 동국대학교 학점교류 안내,교무처 학사지원과(서울),2018-07-13,401,https://www.khu.ac.kr/kor/notice/detail.do?seq=112012&page=21&category=CREDIT
203,633,국제,2018학년도 2학기 중앙대(경인지역) 학점교류 안내,교무처 학사지원과(국제),2018-07-09,431,https://www.khu.ac.kr/kor/notice/detail.do?seq=111978&page=21&category=CREDIT
204,632,국제,2018학년도 2학기 고려대 학점교류안내,교무처 학사지원과(국제),2018-06-25,639,https://www.khu.ac.kr/kor/notice/detail.do?seq=111849&page=21&category=CREDIT
205,631,국제,2018학년도 2학기 서울대 학점교류안내,교무처 학사지원과(국제),2018-06-25,558,https://www.khu.ac.kr/kor/notice/detail.do?seq=111848&page=21&category=CREDIT
206,630,서울,2018학년도 2학기 고려대학교 학점교류 안내,교무처 학사지원과(서울),2018-06-25,733,https://www.khu.ac.kr/kor/notice/detail.do?seq=111846&page=21&category=CREDIT
207,629,서울,2018학년도 2학기 서울대학교 학점교류 안내,교무처 학사지원과(서울),2018-06-25,526,https://www.khu.ac.kr/kor/notice/detail.do?seq=111845&page=21&category=CREDIT
208,628,공통,국내외 대학 학점교류 이수학점에 대한 안내,교무처 학사지원과(국제),2018-06-25,632,https://www.khu.ac.kr/kor/notice/detail.do?seq=111844&page=21&category=CREDIT
209,627,국제,2018학년도 하계계절학기 을지대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-06-01,408,https://www.khu.ac.kr/kor/notice/detail.do?seq=111657&page=21&category=CREDIT
210,626,서울,2018학년도 하계계절학기 타대학소속 학점교류생 학번부...,후마니타스칼리지(서울),2018-06-01,712,https://www.khu.ac.kr/kor/notice/detail.do?seq=111652&page=22&category=CREDIT
211,625,국제,2018학년도 하계계절학기 타대학 소속 학점교류생 학번...,후마니타스칼리지(국제),2018-05-31,527,https://www.khu.ac.kr/kor/notice/detail.do?seq=111641&page=22&category=CREDIT
212,624,국제,2018학년도 하계계절학기 단국대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-05-30,466,https://www.khu.ac.kr/kor/notice/detail.do?seq=111619&page=22&category=CREDIT
213,623,국제,2018학년도 하계계절학기 수원대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-05-23,375,https://www.khu.ac.kr/kor/notice/detail.do?seq=111579&page=22&category=CREDIT
214,622,국제,2018학년도 하계계절학기 아주대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-05-23,409,https://www.khu.ac.kr/kor/notice/detail.do?seq=111578&page=22&category=CREDIT
215,621,서울,2018 하계계절학기 서울과학기술대학교 학점교류 안내,후마니타스칼리지(서울),2018-05-16,382,https://www.khu.ac.kr/kor/notice/detail.do?seq=111540&page=22&category=CREDIT
216,620,국제,2018학년도 하계계절학기 서울과기대 학점교류안내,교무처 학사지원과(국제),2018-05-15,415,https://www.khu.ac.kr/kor/notice/detail.do?seq=111538&page=22&category=CREDIT
217,619,국제,2018학년도 하계계절학기 협성대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-05-15,389,https://www.khu.ac.kr/kor/notice/detail.do?seq=111536&page=22&category=CREDIT
218,618,국제,2018학년도 하계계절학기 안양대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-05-15,338,https://www.khu.ac.kr/kor/notice/detail.do?seq=111535&page=22&category=CREDIT
219,617,국제,2018학년도 하계계절학기 인천대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-05-15,472,https://www.khu.ac.kr/kor/notice/detail.do?seq=111533&page=22&category=CREDIT
220,616,국제,2018학년도 하계계절학기 강남대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-05-14,350,https://www.khu.ac.kr/kor/notice/detail.do?seq=111521&page=23&category=CREDIT
221,615,국제,2018학년도 하계계절학기 대진대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-05-14,353,https://www.khu.ac.kr/kor/notice/detail.do?seq=111520&page=23&category=CREDIT
222,614,국제,2018학년도 하계계절학기 동국대 학점교류안내,교무처 학사지원과(국제),2018-05-14,368,https://www.khu.ac.kr/kor/notice/detail.do?seq=111519&page=23&category=CREDIT
223,613,서울,2018 하계계절학기 동국대학교 학점교류 안내,후마니타스칼리지(서울),2018-05-14,388,https://www.khu.ac.kr/kor/notice/detail.do?seq=111517&page=23&category=CREDIT
224,612,국제,2018학년도 하계계절학기 가톨릭대(경인지역) 학점교류...,교무처 학사지원과(국제),2018-05-11,344,https://www.khu.ac.kr/kor/notice/detail.do?seq=111509&page=23&category=CREDIT
225,611,국제,2018학년도 하계계절학기 경기대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-05-11,393,https://www.khu.ac.kr/kor/notice/detail.do?seq=111508&page=23&category=CREDIT
226,610,국제,2018학년도 하계계절학기 국민대 학점교류안내,교무처 학사지원과(국제),2018-05-11,474,https://www.khu.ac.kr/kor/notice/detail.do?seq=111505&page=23&category=CREDIT
227,609,서울,2018 하계계절학기 국민대학교 학점교류 안내,후마니타스칼리지(서울),2018-05-11,343,https://www.khu.ac.kr/kor/notice/detail.do?seq=111502&page=23&category=CREDIT
228,608,국제,2018학년도 하계계절학기 한세대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-05-09,316,https://www.khu.ac.kr/kor/notice/detail.do?seq=111488&page=23&category=CREDIT
229,607,국제,2018학년도 하계계절학기 상명대 학점교류안내,교무처 학사지원과(국제),2018-05-09,316,https://www.khu.ac.kr/kor/notice/detail.do?seq=111487&page=23&category=CREDIT
230,606,서울,2018 하계계절학기 상명대학교 학점교류 안내,후마니타스칼리지(서울),2018-05-09,328,https://www.khu.ac.kr/kor/notice/detail.do?seq=111481&page=24&category=CREDIT
231,605,국제,2018학년도 하계계절학기 가천대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-05-04,395,https://www.khu.ac.kr/kor/notice/detail.do?seq=111467&page=24&category=CREDIT
232,604,국제,2018학년도 하계계절학기 평택대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-04-30,333,https://www.khu.ac.kr/kor/notice/detail.do?seq=111434&page=24&category=CREDIT
233,603,국제,2018학년도 하계계절학기 한국항공대(경인지역) 학점교...,교무처 학사지원과(국제),2018-04-30,345,https://www.khu.ac.kr/kor/notice/detail.do?seq=111433&page=24&category=CREDIT
234,602,국제,2018학년도 하계계절학기 숙명여대 학점교류안내,교무처 학사지원과(국제),2018-04-30,422,https://www.khu.ac.kr/kor/notice/detail.do?seq=111432&page=24&category=CREDIT
235,601,서울,2018 하계계절학기 숙명여자대학교 학점교류 안내,후마니타스칼리지(서울),2018-04-30,353,https://www.khu.ac.kr/kor/notice/detail.do?seq=111431&page=24&category=CREDIT
236,600,서울,2018 하계계절학기 영산대학교 학점교류  안내,후마니타스칼리지(서울),2018-04-26,314,https://www.khu.ac.kr/kor/notice/detail.do?seq=111417&page=24&category=CREDIT
237,599,국제,2018학년도 하계계절학기 영산대 학점교류안내,교무처 학사지원과(국제),2018-04-26,330,https://www.khu.ac.kr/kor/notice/detail.do?seq=111416&page=24&category=CREDIT
238,598,국제,2018학년도 하계계절학기 한국교원대 학점교류안내,교무처 학사지원과(국제),2018-04-26,372,https://www.khu.ac.kr/kor/notice/detail.do?seq=111414&page=24&category=CREDIT
239,597,서울,2018 하계계절학기 한국교원대학교 학점교류 안내,후마니타스칼리지(서울),2018-04-26,353,https://www.khu.ac.kr/kor/notice/detail.do?seq=111413&page=24&category=CREDIT
240,596,국제,2018학년도 하계계절학기 한양대(ERICA) 학점교류...,교무처 학사지원과(국제),2018-04-25,365,https://www.khu.ac.kr/kor/notice/detail.do?seq=111410&page=25&category=CREDIT
241,595,국제,2018학년도 하계계절학기 서울시립대 학점교류안내,교무처 학사지원과(국제),2018-04-25,477,https://www.khu.ac.kr/kor/notice/detail.do?seq=111409&page=25&category=CREDIT
242,594,서울,2018 하계계절학기 서울시립대학교 학점교류 안내,후마니타스칼리지(서울),2018-04-25,470,https://www.khu.ac.kr/kor/notice/detail.do?seq=111408&page=25&category=CREDIT
243,593,국제,2018학년도 하계계절학기 제주대 학점교류안내,교무처 학사지원과(국제),2018-04-25,712,https://www.khu.ac.kr/kor/notice/detail.do?seq=111403&page=25&category=CREDIT
244,592,서울,2018 하계계절학기 제주대학교 학점교류 안내,후마니타스칼리지(서울),2018-04-24,901,https://www.khu.ac.kr/kor/notice/detail.do?seq=111401&page=25&category=CREDIT
245,591,국제,2018학년도 하계계절학기 서울대 학점교류안내,교무처 학사지원과(서울),2018-04-23,402,https://www.khu.ac.kr/kor/notice/detail.do?seq=111397&page=25&category=CREDIT
246,590,국제,2018학년도 하계계절학기 건국대 학점교류안내,교무처 학사지원과(서울),2018-04-23,381,https://www.khu.ac.kr/kor/notice/detail.do?seq=111396&page=25&category=CREDIT
247,589,서울,2018 하계계절학기 건국대학교 학점교류 안내,후마니타스칼리지(서울),2018-04-23,372,https://www.khu.ac.kr/kor/notice/detail.do?seq=111394&page=25&category=CREDIT
248,588,서울,2018 하계계절학기 서울대학교 학점교류 안내,후마니타스칼리지(서울),2018-04-23,369,https://www.khu.ac.kr/kor/notice/detail.do?seq=111388&page=25&category=CREDIT
249,587,서울,2018 하계계절학기 고려대학교 학점교류 안내,후마니타스칼리지(서울),2018-04-19,456,https://www.khu.ac.kr/kor/notice/detail.do?seq=111376&page=25&category=CREDIT
250,586,국제,2018학년도 하계계절학기 고려대 학점교류안내,교무처 학사지원과(국제),2018-04-18,389,https://www.khu.ac.kr/kor/notice/detail.do?seq=111363&page=26&category=CREDIT
251,585,국제,2018학년도 하계계절학기 한신대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-04-18,275,https://www.khu.ac.kr/kor/notice/detail.do?seq=111362&page=26&category=CREDIT
252,584,국제,2018학년도 하계계절학기 중앙대(경인지역) 학점교류안...,교무처 학사지원과(국제),2018-04-11,373,https://www.khu.ac.kr/kor/notice/detail.do?seq=111332&page=26&category=CREDIT
253,583,국제,2018학년도 1학기 안양대(경인지역) 학점교류 안내,교무처 학사지원과(국제),2018-02-20,307,https://www.khu.ac.kr/kor/notice/detail.do?seq=110881&page=26&category=CREDIT
254,582,국제,2018학년도 1학기 상명대 학점교류안내,교무처 학사지원과(국제),2018-02-12,319,https://www.khu.ac.kr/kor/notice/detail.do?seq=110815&page=26&category=CREDIT
255,581,서울,2018학년도 1학기 상명대학교 학점교류 안내,교무처 학사지원과(서울),2018-02-09,300,https://www.khu.ac.kr/kor/notice/detail.do?seq=110814&page=26&category=CREDIT
256,580,서울,2018학년도 1학기 타대학 소속 학점교류생 학번부여 ...,교무처 학사지원과(서울),2018-02-07,1190,https://www.khu.ac.kr/kor/notice/detail.do?seq=110792&page=26&category=CREDIT
257,579,국제,2018학년도 1학기 학점교류생 학번부여 안내(타대학소...,교무처 학사지원과(국제),2018-02-06,648,https://www.khu.ac.kr/kor/notice/detail.do?seq=110780&page=26&category=CREDIT
258,578,국제,2018학년도 1학기 협성대(경인지역) 학점교류,교무처 학사지원과(국제),2018-02-06,298,https://www.khu.ac.kr/kor/notice/detail.do?seq=110778&page=26&category=CREDIT
259,577,국제,2018학년도 1학기 을지대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-02-06,229,https://www.khu.ac.kr/kor/notice/detail.do?seq=110777&page=26&category=CREDIT
260,576,국제,2018학년도 1학기 대진대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-02-05,257,https://www.khu.ac.kr/kor/notice/detail.do?seq=110750&page=27&category=CREDIT
261,575,국제,2018학년도 1학기 한세대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-02-05,294,https://www.khu.ac.kr/kor/notice/detail.do?seq=110747&page=27&category=CREDIT
262,574,국제,2018학년도 1학기 경기대(경인지역) 학점교류 안내,교무처 학사지원과(국제),2018-02-02,271,https://www.khu.ac.kr/kor/notice/detail.do?seq=110738&page=27&category=CREDIT
263,573,국제,2018학년도 1학기 강남대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-01-30,261,https://www.khu.ac.kr/kor/notice/detail.do?seq=110716&page=27&category=CREDIT
264,572,국제,2018학년도 1학기 아주대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-01-29,318,https://www.khu.ac.kr/kor/notice/detail.do?seq=110705&page=27&category=CREDIT
265,571,국제,2018학년도 1학기 건국대 학점교류 안내,교무처 학사지원과(국제),2018-01-29,446,https://www.khu.ac.kr/kor/notice/detail.do?seq=110704&page=27&category=CREDIT
266,570,서울,2018학년도 1학기 건국대학교 학점교류 안내,교무처 학사지원과(서울),2018-01-29,415,https://www.khu.ac.kr/kor/notice/detail.do?seq=110701&page=27&category=CREDIT
267,569,국제,2018학년도 1학기 가톨릭대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-01-26,260,https://www.khu.ac.kr/kor/notice/detail.do?seq=110691&page=27&category=CREDIT
268,568,국제,2018학년도 1학기 서울시립대 학점교류안내,교무처 학사지원과(국제),2018-01-23,405,https://www.khu.ac.kr/kor/notice/detail.do?seq=110670&page=27&category=CREDIT
269,567,서울,2018학년도 1학기 서울시립대학교 학점교류 안내,교무처 학사지원과(서울),2018-01-23,410,https://www.khu.ac.kr/kor/notice/detail.do?seq=110665&page=27&category=CREDIT
270,566,국제,2018학년도 1학기 가천대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-01-22,265,https://www.khu.ac.kr/kor/notice/detail.do?seq=110658&page=28&category=CREDIT
271,565,국제,2018학년도 1학기 국민대 학점교류안내,교무처 학사지원과(국제),2018-01-22,404,https://www.khu.ac.kr/kor/notice/detail.do?seq=110657&page=28&category=CREDIT
272,564,서울,2018학년도 1학기 국민대학교 학점교류 안내,교무처 학사지원과(서울),2018-01-22,286,https://www.khu.ac.kr/kor/notice/detail.do?seq=110649&page=28&category=CREDIT
273,563,서울,2018학년도 1학기 한국교원대학교 학점교류 안내,교무처 학사지원과(서울),2018-01-19,257,https://www.khu.ac.kr/kor/notice/detail.do?seq=110641&page=28&category=CREDIT
274,562,서울,2018학년도 1학기 숙명여자대학교 학점교류 안내,교무처 학사지원과(서울),2018-01-19,296,https://www.khu.ac.kr/kor/notice/detail.do?seq=110638&page=28&category=CREDIT
275,561,국제,2018학년도 1학기 숙명여대 학점교류안내,교무처 학사지원과(국제),2018-01-19,260,https://www.khu.ac.kr/kor/notice/detail.do?seq=110637&page=28&category=CREDIT
276,560,국제,2018학년도 1학기 인천대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-01-18,229,https://www.khu.ac.kr/kor/notice/detail.do?seq=110629&page=28&category=CREDIT
277,559,국제,2018학년도 1학기 한양대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-01-18,273,https://www.khu.ac.kr/kor/notice/detail.do?seq=110628&page=28&category=CREDIT
278,558,국제,2018학년도 1학기 한신대(경인지역) 학점교류안내,교무처 학사지원과(국제),2018-01-18,230,https://www.khu.ac.kr/kor/notice/detail.do?seq=110626&page=28&category=CREDIT
279,557,국제,2018학년도 1학기 동국대 학점교류안내,교무처 학사지원과(국제),2018-01-11,317,https://www.khu.ac.kr/kor/notice/detail.do?seq=110583&page=28&category=CREDIT
